,articleId,title,subtitle,productType
266,487017997171815076,VW T5 2.0 TDI 4Motion,VW T5 2.0 TDI 4Motion,bus
267,8392748990053457961,VW Crafter 35 2.0 TDI L3,VW Crafter 35 2.0 TDI L3,bus
268,-8971973613028862523,VW T6 2.0 TDI 4Motion,VW T6 2.0 TDI 4Motion,bus
269,-6761295842201182387,VW Crafter 35 2.0 TDI CR Entry,VW Crafter 35 2.0 TDI CR Entry,bus
270,2358156282468360550,Ford Transit 190L 2.5TD,Beschrieb,bus
271,-750886555960092215,VW T6 2.0 TDI Euro 6,VW T6 2.0 TDI Euro 6,bus
272,-8664246621022129217,Citroen Jumper BlueHDi 163 Verglast Attrac,JUMPER KAST. VERGLAST 35 L2H2 ATTRAC. BlueHDi 163,bus
273,5122345085407331888,Renault Master T35,"Gepflegtes Nutzfahrzeug mit viel Platz + Anhängerkupplung, erst noch ab MFK !",bus
274,8403102282154276872,Ford Transit 350 L Schulbus 22 Plätze,Personen Transporter oder sonstiger Umbau,bus
275,-3278836439502688843,Opel Combo 1.4i 2.2 L1H1,Opel Combo 1.4i 2.2 L1H1,bus
276,-5495346991061291610,VW Crafter 35 2.0 TDI CR,VW Crafter 35 2.0 TDI CR,bus
277,5459544658322094094,FORD Tourneo Custom 310 L2H1 Trend,FORD Tourneo Custom 310 L2H1 Trend,bus
278,-4276179620450927889,VW T5 2.0 TDI,VW T5 2.0 TDI,bus
279,4978631800984985421,VW T6 2.0 TDI Euro 6,VW T6 2.0 TDI Euro 6,bus
280,-7591878597765528975,VW Caddy 2.0TDI BlueMotion Technology,VW Caddy 2.0TDI BlueMotion Technology,bus
281,-2301028091698027372,VW Crafter 35 2.0 BiTDI L3,VW Crafter 35 2.0 BiTDI L3,bus
282,-5012652028368734126,Nissan e-NV200 Comfort (inklusive. battery),Nissan e-NV200 Comfort (inklusive. battery),bus
283,9075865278382278732,Mercedes-Benz Sprinter 318 CDI 4x4,Mercedes 318CDI 4x4,bus
284,5089564234341380190,Mercedes Benz Sprinter  315 CDI,Mercedes Sprinter 315 CDI,bus
285,-2025411566520261629,Opel Movano 25TD F35/35 Kasten,Jetzt zugreiffen und losfahren,bus
286,-3761009299045881714,Renault Kangoo Express Z.E.,Renault Kangoo Express Z.E.,bus
287,4549038479606818424,Opel Movano Kaw. 3.5 t  L3 H2 2.3 CDTI 150,Opel Movano Kaw. 3.5 t  L3 H2 2.3 CDTI 150,bus
288,-5829280812393991930,Fiat Ducato 33 2.3 MJ,Fiat Ducato 33 2.3 MJ,bus
289,601334397738061942,VW Caddy Kaw. 2.0 TDI 4motion,VW Caddy Kaw. 2.0 TDI 4motion,bus
290,-5880354026865792661,VW T5 2.0 TDI 4Motion,VW T5 2.0 TDI 4Motion,bus
291,-5618584923721866579,VW T6 2.0 TDI DSG,VW T6 2.0 TDI DSG,bus
292,5593075179780279560,VW T5 Transporter  Zellenwagen T5,"Zellenwagen, vollständig eingerichtet für Gefangenentransport",bus
293,-5780488275188490279,FORD Transit Custom Van 270 L1H1 Trend,Zuverlässiger Nutrfahrzeug. Ein Muss für jeden Handwerker,bus
294,6195779298046312008,VW T6 2.0 TDI Entry,VW T6 2.0 TDI Entry,bus
295,-8050069473376964503,VW Crafter 35 2.0 TDI CR,VW Crafter 35 2.0 TDI CR,bus
296,-4509940607652258539,Mercedes Sprinter 213 CDI,"Superbe bus utilitaire avec peu de kilomètres, en parfait état",bus
297,-8769727605566310174,VW T6 2.0 TDI Euro 5,VW T6 2.0 TDI Euro 5,bus
298,-3695318662642108286,Renault Master T35 dci 120,Letzte MFK 29.03.2017,bus
299,4395095872934568184,VW Crafter 35 2.0 TDI Entry L3,VW Crafter 35 2.0 TDI Entry L3,bus
300,8527349414374021638,Ford TourneoC Bus 310L1 2.0 TDCi Titanium,luxoriöser Familien/Freizeit-Bus mit 8 Sitzen demontierbar (Katalogpreis FR 5221,bus
301,-1810997661089029331,VW Crafter 35 2.0 TDI L3,VW Crafter 35 2.0 TDI L3,bus
302,4199878433096666416,Mercedes-Benz Citan 111 CDI EL Mixto Euro 6,Mercedes-Benz Citan 111 CDI EL Mixto Euro 6,bus
303,-5581496554034180435,Opel Vivaro fourg. 2.9 t L1 H1 2.0,Opel Vivaro fourg. 2.9 t L1 H1 2.0,bus
304,863042330878498054,VW T6 Multivan 2.0 TDI Highline Liberty DSG,Grosser Jahresend - Verkauf,bus
305,-7384321774745590063,Peugeot  Boxer 11Q,wenig km 108 500,bus
306,-404947073568166238,Opel Vivaro Kasten,Nostalgie Pur,bus
307,-825192424310445348,"Renault Master T33 2,8 TDI","Praktischer, gesunder Lieferwagen",bus
308,-2263790675691143578,VW T6 2.0 TDI,Grosser Jahresend - Verkauf,bus
309,1277551329709060103,TOYOTA PROACE Van L1 2.0 D Luna,TOYOTA PROACE Van L1 2.0 D Luna,bus
310,-6781083306748638603,Citroen Jumper 2.2 HDI Bus 9 Pl H2 L2,Ab MFK und Service,bus
311,-5175670897115292593,VW T6 2.0 TDI Entry,VW T6 2.0 TDI Entry,bus
312,6702486695768609623,"Renault Master T35 2,8 T35 2.8",Lieferwagen ab MFK,bus
313,3687445709943252281,Ford Transit 14 Sitzplätze,14 Plätzer Kleinbus ab MFK und in gutem Zustand mit Klima,bus
314,8361158359947864691,"VW LT 46 Bus 3,5 T !!! Motor 0 km",ohne Schwerverkehrsabgabe,bus
315,508831945180230462,VW T6 Multivan 2.0 Bi-TDI Highline 4M DSG,* Vollausstattung * Sofort lieferbar * Standheizung * AHK abnehmbar + Sfr. 950.-,bus
316,-3275346276751263514,Vw T4 Syncro,Vw Transporter,bus
317,7391566414203707543,Mercedes-Benz Vito 113 CDI Blue Efficiency L,Mercedes-Benz Vito 113 CDI Blue Efficiency L,bus
318,-4099944801756558232,Flächendesinfektionsmittel,5 Liter (1 Kanister),can
319,512083265186692841,Tamiclean 5 l Kanister plus 2 Sprays,Zur Hand und Flächendesinfektion,can
320,8371396100397744918,Solexine Bidon,Solex Velosolex Bidon,can
321,3890730472959315391,"Benzinkanister 2x20l, 1x10l","Reservekanister 2x20l, 1x10l",can
322,-169479280175028439,Kanister Benzinkanister Dieselkanister,20l Kanister Benzin Dieselkanister Kraftstoffkanister,can
323,-3960077100038231245,Kraftstoffkanister 10 Liter,Benzinkanister Kunststoff,can
324,3163141632432970411,Jerrycane essence 10 litres,Jerrycane essence 10 litres,can
325,1384910686168691296,Kanister Benzinkanister Dieselkanister,20l  Kanister Benzin Dieselkanister Kraftstoffkanister,can
326,-7021253099941386573,10 L Frostschutzmittel GEO-Protect N,1 Woche Neu gekauft. 10L in einem Kanister. NP CHF 140.,can
327,-4396576588721850290,Benzinkanister grün 20Liter,Super Zustand,can
328,-4039586350812947233,Sanson Edelstahl 10 Liter,Olivenöl Kanister 10 Liter,can
329,-4955427133574682701,Kanister,20 Liter Diesel / Benzinkanister,can
330,-6616574357737162545,Hünersdorff Kraftstoff-Kanister Pro 20L,"für Benzin, Diesel… Made in Germany, TÜV-geprüfte Produktion",can
331,-3457702187622584387,Wasserbehälter,Wasser Behälter,can
332,3034461606099053425,Kanister Benzin 5 Lt Armee,Benzinkanister Militär,can
333,-3457702187622584387,Wasserbehälter,Wasser Behälter,can
334,5942740456742683574,Dieselkanister  ex ARMEE,Armee Dieselkanister,can
335,7756950174989270868,Benzin Kanister,Kanister 20 Liter,can
336,-1133961550830528015,Nautic - Cap mit Anker,Nautic- Maritim,cap
337,-7614357833511914476,Vintage Baseball Cap Eagles,Mitchell &NEss,cap
338,-8069494997054708127,Cap blau schwarz kariert,Neu Grösse verstellbar mit Klettverschluss,cap
339,-5596535955346441761,"Long Beanie ""Stars"" schwarz Ella Jonte",Beanie im hippen Oversize-Look mit stylishem Sterne-Print,cap
340,6456047190636126297,24 Caps Polteri Bride Tribe,Caps Junggesellenabschied,cap
341,-7250761772953047868,"weisses Cap, ***NEU***",*NEU* noch nie benutzt,cap
342,7105889257810482295,"Snapback, cap",Cap,cap
343,-4909664054790241215,Donald Trump Sonnenhut,Donald Trump Cap !Slogan Make American great again!,cap
344,-8908624379933134621,"1 Paar Cabrio- Lederkappen, Damen/Herren",1 Paar Cabriokappen,cap
345,-3101869805505486060,Lasse Kjus Mütze u. Halswärmer Belowzero,one size,cap
346,-1588821898306804738,Black White Cat Beanie,Schwarz Weiss Katze Mütze,cap
347,4905700189599107374,Handgestrickte Fausthandschuhe,Passend zur Mütze_4,cap
348,-5556929620018762854,Herrenmütze leicht beige 100% BW,Neu Grösse 58 +  mit Elastzug hinten,cap
349,-4647395257427089235,2 schöne Baby-Sonnenmützen,sehr guter Zustand,cap
350,5597434713411534042,Wintermütze mit Fellbommel,"Wintermütze mit Fell Bommel Strickmütze grau, Dame",cap
351,-2365657080309790901,Warme Damen Winter Beanie,Verschiedene Farben,cap
352,-7696601479322061989,LeTricotP.Strickmütze,Chic edel und wohlig warm . . . .,cap
353,1906193599404226637,Red Bull Racing Air Race,Neu und ungebraucht,cap
354,-5647736618452886733,Warme Winter Beanie div. Farben,Graits Versand!,cap
355,1380836348840213125,Urban Classics Premium 210 Fitted Cap...,Urban Classics Premium 210 Fitted Cap brown s/m (6 -7 ),cap
356,-8698738452566888664,Damen 2 in 1 gemusterte Mütze,Mütze Cap Kappe Mode Herbst Winter Damenhut Damenmütze,cap
357,1923209100978874762,Mütze von Villervalla,Grösse 52/54/ 4 Jährige,cap
358,-3290643118456314843,Nikolausmütze 27 cm mit Klettverschluss,Die Mütze ist gebraucht und doch in sehr gutem Zustand,cap
359,3431841552611670929,Modische Wintekappe,In den abgebildeten Varianten erhältlich,cap
360,-8795548322478366906,Winterwollmütze Suzuki,Kappe Suzuki,cap
361,-5193684186129340116,original Harley Davidson Cap,passend für jede Kopfgrösse,cap
362,4093721932648485525,Kangol blue Beret Kappe écru,flauschig kuscheliges Käppi in naturweiss,cap
363,906980692908344432,Feuerwehrmütze Mütze Schiffchen,Schnitzmütze Schiffchen Feuerwehr Gr 58,cap
364,-3864944967201727911,SALE Fizzy Bubbily Iron Brew E-Liquid,50% SALE E-Liquid,cap
365,3909329795299215882,"Neue Buben Disney Mütze, 2-4Jahre",Fabrikneu,cap
366,6993023867742530550,Alpha Industries Cap VLC dark green,Alpha Industries Cap VLC dark green,cap
367,6357589483060558115,Schwarze Strickmütze mit LED Licht &,Mütze  | Lieferung auf Rechnung,cap
368,-1934652560858752584,Cap Metal Mulisha,Cap Metal Mulisha,cap
369,8785704293570757169,SALE Alpineer red Victornox !!,20% SALE Militärmesser,cap
370,-1094008929256677651,BMW X3 xDrive 30d Steptronic,Unfallfahrzeug!! Fahrbar auf Platz,car
371,5473883541201065287,Opel Zafira Tourer 2.0 CDTI 165 Cosmo,"Zafira mit kraftvollem Diesel. Vollausstattung wie Xenon/AFL, Adaptive Geschwind",car
372,1540380939549316709,"Mini Countryman all4S,Jg.2012, Km92500,",Top Zustand!,car
373,-521696268701587153,Jeep RENEGADE 4x4 2.0 MJ 140cv S,Plus de 300 véhicules en stock sur notre site: www.fila-reseau.ch,car
374,-9085872481608713864,Fiat 500L 1.4 TB 16V Cross,"NEW 500L, NAVIGATION,CARPLAY,",car
375,-1462012052403015023,Volvo XC60 D4 AWD Momentum,Sehr gepflegtes Jahresfahrzeug; Volvo XC60 im Leasing bereits ab Fr. 447.- / Mt.,car
376,-6336505384501659280,BMW X3 xDrive 20d Steptronic,*Navigation**Xenon**LED**Klima**CD**Parktronik**Automat**Tempomat**Sitzheizung**,car
377,-4513331108025375548,Seat Ibiza 1.2 TSI Style,"**ab MFK, inkl Winterräder, Steuerkette neu, Wasserpumpe neu &  Bremsen vorne ne",car
378,-954034552769635588,Opel Mokka 1.4T 4x4 Enjoy S/S,Sonderpreis 72h Aktion vom 06.-08.06,car
379,-4567381922441252910,Jeep Renegade 2.0 CRD 140 Limited AWD,Mit Anhängerkupplung - Leasing 2.95% bei Abschluss mit MultiAssurance auf ausgew,car
380,8611458736928833205,Subaru XV 2.0i Swiss Plus,Subaru XV 2.0i Swiss Plus,car
381,-3842942734005863481,FIAT PUNTO GT Turbo,Verkaufe mein kleiner Flitzer,car
382,3078490054667163969,Skoda Superb Combi 2.0 TDi Business 4x4 DSG,Skoda Superb Combi 2.0 TDi Business 4x4 DSG,car
383,8422799109129941667,Ford C-Max 1.8 16V Carving,"Sehr guter zustand, frisch ab MFK ,,,, Très bon état, expertisée du jor",car
384,4742612857131484207,Peugeot Partner 1.6i Urban,Frisch ab MFK&Service,car
385,-4645000389739261142,VW Golf Variant 1.6 A,VW Golf Kombi MIt MFK,car
386,-1032178678887893771,Peugeot 206,Für Export,car
387,9083854868004768588,Suzuki Baleno 1.0 T Compact Top,"Kompakte Limousine mit Navigationssystem, Tempomat, Rückfahrkamera uvm.",car
388,4329221198280115548,peugeot,ab nfk-11-2019,car
389,5318513744380288847,VW Passat 2.0 Var TDI,"Alt, gut in Schuss und läuft sauber!",car
390,1259533454498451217,DS AUTOMOBILES DS4 1.6 BlueHDi SO Chic,"Démonstration, Prime de Frs. 10'855.- déduite du prix catalogue, Leasing dès 2.9",car
391,648838696995558489,OPEL Corsa 1.4 16V Young,Irmscher Corsa ab MFK 11.2018,car
392,-3153619825587165606,VW T4 2.5,"T4 Lieferwagen mit Klima, Anhängerkupplung ab MFK",car
393,1518896636601182693,Opel Adam 1.4 ecoFLEX GLAM,SUPER EINTAUSCHPREIS auto zueri west NIRGENDS GÜNSTIGER 044 730 10 20 8-21H,car
394,-8035137965069405948,Nissan Note 1.5 dCi 90 Tekna,Nissan Note 1.5 dCi 90 Tekna,car
395,1832725493444954337,Mercedes-Benz CLK 63 AMG Avantgarde 7G-Tronic,COLACINO AUTOMOBILE,car
396,-4753167544509120048,Nissan Juke 1.6 n-tec Xtronic CVT,**Sonderangebot** Front und Heckschaden,car
397,8041330515800670384,VW Golf 1.4 TSI Comfortline,Elite Garage,car
398,6034726159078322200,Opel Corsa 1.4 EcoTec 120Y Ed.,"Corsa 120 Year Edition mit IntelliLink, PDC hinten, etc.....",car
399,1703900731067213641,VW Golf 2.0 TSI R*ABT* 4Motion DSG,"ABT Power! 362 PS/ 460 NM, Navigationssystem Discover Pro, DAB+, 19´´Alu, Rückfa",car
400,-6510941144478627793,Hyundai Tucson 2.0 CRDi 185 Vertex 4WD,Toller SUV mit Vollausstattung!,car
401,6530326554671193247,Ford Grand Tourneo Connect 1.5 EcoBlue Titan,TOP Angebot // Tageseinlösung ohne KM // TOP NETTO Preis // Jetzt profitieren //,car
402,-7535677876363306476,TOYOTA Celica 1.8 VVT-i,Sportliches und Zuverlässiges Fahrzeug in gutem Zustand,car
403,1127903693185289007,AUDI A6 Allroad 3.0 V6 TDI 245HP Quattro,AUDI A6 Allroad 3.0 V6 TDI 245 Quattro S-Tronic FULL OPTIONS,car
404,5777871294171309433,Renault Koleos 2.0 dCi Intens X-Tronic 4x4,Inklusive Winterräder bei diesem Fahrzeug!!!!,car
405,-5361321120332948400,FORD Tourneo Custom 300 L1H1 155 PS,*Nichtraucher *Unfallfrei *Regelmässig gewartet *Ab Service,car
406,-1286570911090388313,AUDI A4 Avant 2.0 TDI multitronic,AUDI A4 Avant 2.0 TDI Multitronic,car
407,8465002290307511295,Jeep Wrangler 2.0 Turbo Sahara Unlimited,"Emil Frey Leasing 2,95% bei Abschluss mit MultiAssurance!",car
408,-6761296884448265721,Mercedes-Benz AMG GT Speedshift DCT,"AMG Solarbeamlackierung für CHF 10300.- , AMG Performance-Abgasanlage, Burmester",car
409,7565917732034668612,RENAULT Espace 1.6 dCi Initiale Paris EDC,4 Roues hiver alu très bon état,car
410,-8332505668925904601,RENAULT Twingo 1.2 16V Dynamique,Ideal zur Arbeit,car
411,4765486718304178642,Audi Q5 2.0 TDI sport quattro S-tronic,Audi Q5 2.0 TDI sport quattro S-tronic,car
412,4136215248710691278,BMW 218d Gran Tourer Steptronic,"CH Fahrzeug, Navigation, Head-Up Display,Driving Assistent,PDC vorne und hinten,",car
413,-5834085955008699153,Renault Scénic Intens TCe 160 EDC PF E6Dt,"Navigation, Park-Assistent mit 360° PDC, Sitzheizung, Rückfahrkamera, Totwinkela",car
414,9136345894072795880,NISSAN Patrol 3.0 Di XE Hardtop,Toller Nissan Patrol mit MFK-Prüfung.,car
415,6076830472347479228,Mazda CX-5 2.2 D HP Revolution AWD Automatic,inclus : roues hiver,car
416,236872712905751115,Hyundai Tucson 1.6 T-GDi Vertex 4WD,"BIG DEAL + 0,9% Aktions-Leasing // Ein Angebot von Ruckstuhl // 5 Jahre Garantie",car
417,-1225762893537142574,4 Nespresso Tassen - alt Strassburg,Villeroy & Boch,cup
418,3868197677556626894,Mocca Sammlertassen 2er Set,Marke: Sevelen Rheintal Schweiz,cup
419,603411786130324886,2  Tassen Lomonosov USSR,2 Kaffee Tassen Lomonosov Handgemalt,cup
420,6799022729774917748,Mocca Tassen Porzellan aus Limoges,Porzellan aus Limoges,cup
421,-7616027425375717591,Langenthal 2 Sammeltassen  INCAROM,"H. Studer 1992, violett und weiss",cup
422,4597673564746859623,"Alte Caotina Tassen, kultig",Kultige Tassen,cup
423,5694115441930458046,4 Tassen von Botanic Gardens Royal KEW,4 schöne Tassen mit Rosen,cup
424,8600290151308132351,EspressoService Winterling Schwarzenbach,Winterling Schwarzenbach Bavaria - 6-tlg. Espresso-Service,cup
425,4420603505140252362,Tassen mit Hasensujets 2 Stück,Für Hasenfans,cup
426,-2279518074702102598,Teeschale Japan Chawan Kyomizu,Teeschale Japan Chawan Kyomizu,cup
427,-2285249216639053378,"Teetassen Zwiebelmuster Design, 2 Stk",Ideal zum Basteln einer Etagere oder dgl.,cup
428,-3341090910418664069,BOPLA * << ? >> & VEGA * Serie Voyage,Espressotasse mit Untertasse,cup
429,2261560748195407397,Teeschale Japan Chawan Karatsu,Teeschale Japan Chawan Karatsu,cup
430,-3999303990102014756,"6Teetassen u.Unterteller, Mason’s Vista",Englisch Porzellan,cup
431,5060952858901182375,Spezieller Tessiner Boccalino !,Ungebraucht,cup
432,-7187100085841236399,Teeschale Japan Chawan Tenmoku,Teeschale Japan Chawan Tenmoku,cup
433,6806783174632652255,Tassen,Mugs,cup
434,-1895155860620440257,2 MOKKATASSEN  ROLLS ROYCE,Wunsiedel  R,cup
435,-2930948062986011456,Wedgwood Celadon: 6 Tassen + 10 U'Teller,auch abholbar in 9463 Oberriet SG,cup
436,-5468657645580687555,Teeschale japan Chawan Raku,Teeschale Japan Chawan Raku,cup
437,-8421208366104877383,Langenthal Katze Büsi Tassen Teller Krug,Espresso oder Kindergeschirr ??,cup
438,7119003140574829889,Charmante Katzen mit tanzenden Schwänzen,fabrikneu von Langenthal,cup
439,7096409335999807487,"8 Tassen aus Porzellan  ""Veilchen""",shabby chic,cup
440,8929249688217086124,Porzellan Tassen,Porzellan Tassen,cup
441,-3298638776031335855,* AMICO E AMICA * Wachtmeister - Goebel,Schöne Espressotasse mit Untertasse,cup
442,-287503197203774508,Rosenthal Selb Chippendale 4 Tassen grün,"3 Tassen Chippendale, 1 Tasse andere Form",cup
443,2671514930346658067,2 SammlerTassen von HUTSCHENREUTHER,wunderschöne florale HandMalerei,cup
444,-5935718259647047009,Espressotassen KAFA FOREST,Limitierte LAVAZZA Tassen,cup
445,1196310464247980284,"Teetassen mit Unterteller , 5 Stück",5 Glastassen mit Edelstahl Unterteller,cup
446,-6556344792198332303,Teeschale Japan Chawan Seto,Teeschale Japan Chawan Seto,cup
447,-2519434451025377872,2 Mokkatassen FINE PORCELAINE  24 Karat,Schöne Mokkatassen,cup
448,5400667897903083808,Oreimo Yunomi,Anime Ore no imouto ga konnani kawaii wake ga nai,cup
449,3002601756214363048,Villeroy&Boch Kaffee Service für 2,Design Projekt von 1966,cup
450,-1907253423678087028,Moccatassen set,Mocca einmal anders,cup
451,4191044772134383224,3 St. schöne Porzellan Tassen + Tellerli,"3 Stück -  Set. Tassen + Tellerli mit Goldrand, siehe Fotos!",cup
452,1099490377621508214,Teeschale Japan Chawan Seto,Teeschale Japan Chawan Kutani Antik,cup
453,-2815220882657734425,Suicide Squad Keramiktasse,DC COMICS,cup
454,-822305046760483744,Mokkatassen und Teller / Oscar Schaller,Bavaria Porzellan / ca um 1910 / blaue Rose,cup
455,6181769614485954435,Thai Airways Tasse,Thai Airways Tasse für Sammler und Liebhaber,cup
456,-871829753985771384,Vintage Untertassen von Königlich Tettau,Sehr hübsche Tässchen in sehr gutem Zustand,cup
457,4909091604153489759,BOPLA Magic Mug Tasse Pferde,Tasse Langenthal Porzellan Pferd Goldrand,cup
458,-4891630500562241864,Rilakkuma Stacking Set,Rilakkuma,cup
459,-6641811394246568088,BOPLA Espressoset * ARONAUTE & IKARUS *,Aus der Serie VOYAGE von Langenthal,cup
460,4924641569682787986,Espressotassen gold,Langenthal/Geschirr,cup
461,-1783897084135232542,keramik tee tassen&teller COALPORT,"bone china, made in UK, BLUE WHEAT",cup
462,3861105157617323969,Antike Kaffetassen mit Unterteller,Benutzt aber unbeschädigt,cup
463,-4078323460963000211,Bouillontasse * BLUE OCEAN * Langenthal,Tasse mit Untertasse -Durchmesser der Tasse 9.5 cm Höhe 5 cm,cup
464,4654628533495263972,"Moccatassen Meissen, Zwiebelmuster 2Stk.",edle Teile mit kleinem Defekt !,cup
465,6767736066325135590,Schönes Tassen Set Suisse Langenthal,Zwei Espresso Tassen und zwei Kaffee Tassen,cup
466,2567248870924111253,2 kleine Mokkatassen Porzellan u. Silber,2 Lenox-Tassen mit Halterung aus Silber plus 2 Silberlöffel,cup
467,7254451288262607607,Teegeschirr,Shabby chic,cup
468,3548036717126848065,Teeschale Japan Chawan Aka Raku,Teeschale Japan Chawan Aka Raku,cup
469,-2361827695265904015,Langenthal Porzellan H. Erni Porzellan,2 Espressotassen und 1 Rahmkrügli,cup
470,-4316730796990514447,Zeitler Espresso Tassen 6 Stk.,Sammeltassen,cup
471,7568730141985528773,Tassen mit Rosen Mustet,Porzellan 2 Tassen,cup
472,-482412378977329112,Espresso Tassen / Nespresso 3177/2,Nespresso Collection 3177/2,cup
473,1872376871628385233,5 Faktor Fitness (3 DVD) (DVD - Code 2),5 Faktor Fitness (3 DVD) (DVD - Code 2),dvd
